file,t_sec,P,y_Microwave_Consul_17_liters_CMS18BBHNA_127V_1200W_standby_4_5W__A0,y_LED_Lamp_Tashibra_TKl_06_127V_6W__B0,y_3_Speed_Fan_Mondial_V_45_127V_80W__K0,y_LED_monitor_AOC_m2470swd2_127V_26W_standby_0_5W__F0,y_Unknown_A1__A1,y_Universal_Charger_LVSUN_LS_PAB70_100V_240V_70W__J0,y_CRT_Monitor_Sony_CPD_17SF1_127V_216W_standby_10W__C0,y_Resistor_Ohmtec_200ohms_400W__L0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__V0,y_LED_Panel_Citiiaqua_DL_500_127V_13W__D0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__Q0,y_Soldering_Smoke_Extractor_Toyo_TS_153_127V_23W__E0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__W0,y_Phone_Charger_Motorola_SA_390M_127V_50W__I0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Y0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__R0,y_Soldering_Station_Weller_WLC100_127V_40W__H0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__O0,y_Phone_Charger_Asus_AD2037020_110V_240V_38W__G0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__X0,y_Incandescent_Lamp_Osram_Centra_A_CL_100_127V_100W__N0,y_Fan_Heater_Nilko_NK565_127V_1500W__T0,y_Microwave_Consul_CMS18BBHNA_127V_1200W__S0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__P0,y_AC_Adapter_Charger_Sony_PCG_61112L_127V_92W__M0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__U0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Z0,y_Unknown_B1__B1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50050.mat,5,1841.23813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50050.mat,10,1247.067644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50051.mat,0,533.514306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50051.mat,5,1841.216441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50051.mat,10,1247.227993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50052.mat,0,533.8459056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50052.mat,5,1840.381573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50052.mat,10,1248.155823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50053.mat,0,533.5693187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50053.mat,5,1841.405655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50053.mat,10,1247.36336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50054.mat,0,533.553436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50054.mat,5,1841.337518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5G0N0X0O0U0\Waveform50054.mat,10,1247.293291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50055.mat,0,1083.842721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50055.mat,5,4382.810163,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50055.mat,10,2147.078811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50056.mat,0,1083.674482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50056.mat,5,4382.782428,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50056.mat,10,2146.951209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50057.mat,0,1083.314821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50057.mat,5,4382.228497,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50057.mat,10,2147.722564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50058.mat,0,1083.609119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50058.mat,5,4382.588816,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50058.mat,10,2146.888038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50059.mat,0,1083.765073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50059.mat,5,4383.226658,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5H0U0K0V0B1\Waveform50059.mat,10,2147.154498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50060.mat,0,4017.61387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50060.mat,5,4992.646111,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50060.mat,10,1194.161185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50061.mat,0,4011.699335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50061.mat,5,4997.963455,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50061.mat,10,1194.526631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50062.mat,0,4015.768047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50062.mat,5,4993.657072,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50062.mat,10,1194.534073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50063.mat,0,4011.610483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50063.mat,5,4997.862759,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50063.mat,10,1194.520882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50064.mat,0,4011.56773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50064.mat,5,4997.802447,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5J0M0Q0A0U0\Waveform50064.mat,10,1194.493701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50065.mat,0,2427.438232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50065.mat,5,3793.248022,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50065.mat,10,932.6417879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50066.mat,0,2424.231459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50066.mat,5,3796.025861,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50066.mat,10,933.0240703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50067.mat,0,2426.035782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50067.mat,5,3792.359006,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50067.mat,10,933.0779602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50068.mat,0,2423.793766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50068.mat,5,3795.282036,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50068.mat,10,932.9747503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50069.mat,0,2423.737904,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50069.mat,5,3795.196014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0M0T0U0C0\Waveform50069.mat,10,932.9145792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50070.mat,0,2370.596905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50070.mat,5,3924.640697,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50070.mat,10,1049.976076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50071.mat,0,2367.904679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50071.mat,5,3927.272095,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50071.mat,10,1049.938361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50072.mat,0,2369.955777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50072.mat,5,3924.911091,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50072.mat,10,1049.88768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50073.mat,0,2367.41628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50073.mat,5,3926.63003,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50073.mat,10,1049.707237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50074.mat,0,2368.18746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50074.mat,5,3927.752236,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5L0U0V0T0H0\Waveform50074.mat,10,1050.095846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50075.mat,0,1106.820966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50075.mat,5,4969.945971,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50075.mat,10,2908.587408,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50076.mat,0,1105.387931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50076.mat,5,4970.058587,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50076.mat,10,2907.900296,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50077.mat,0,1105.659843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50077.mat,5,4963.361857,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50077.mat,10,2913.409056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50078.mat,0,1105.374037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50078.mat,5,4969.882987,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50078.mat,10,2907.799783,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50079.mat,0,1105.296116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50079.mat,5,4969.662266,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5N0F0M0J0B0\Waveform50079.mat,10,2907.610854,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50080.mat,0,703.3132672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50080.mat,5,1399.952427,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50080.mat,10,969.7702878,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50081.mat,0,702.3312425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50081.mat,5,1400.488103,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50081.mat,10,969.5717796,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50082.mat,0,702.7759771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50082.mat,5,1399.679417,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50082.mat,10,969.9808184,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50083.mat,0,702.3702149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50083.mat,5,1400.598086,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50083.mat,10,969.6651573,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50084.mat,0,702.3634835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50084.mat,5,1400.576642,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0C0A1D0Q0\Waveform50084.mat,10,969.6566335,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0Z0E0D0P0\Waveform50085.mat,0,967.6754124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0Z0E0D0P0\Waveform50085.mat,5,1354.519254,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0Z0E0D0P0\Waveform50085.mat,10,284.9386325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Matlab_Data\Simulated\Sim_Induct_Harmo_SNR_60\5\5O0Z0E0D0P0\Waveform50086.mat,0,966.4114691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
